Area-0-Accuracy-Mean,Area-0-Accuracy-Std,Area-1-Accuracy-Mean,Area-1-Accuracy-Std,Area-2-Accuracy-Mean,Area-2-Accuracy-Std,Area-3-Accuracy-Mean,Area-3-Accuracy-Std
0.1061002994011976,0.1843133529071138,0.1117999354840866,0.2034205691360382,0.0940058129143377,0.1645193908896114,0.1404580152671755,0.2451457517507122
0.1454902694610778,0.253397957925894,0.140160821792339,0.244819430838495,0.1438822224749772,0.2498029135096122,0.1604961832061068,0.2785636629103638
0.1566242514970059,0.2719105829895603,0.1500207044268613,0.2610773572453954,0.1602950734433901,0.2781602713362054,0.1712786259541984,0.2974966052890334
0.1678517964071856,0.2911873266416764,0.1568093955895183,0.2725715476409356,0.1666667343689068,0.2888119093041134,0.1783396946564885,0.3090656809060513
0.1682260479041916,0.2919448948516545,0.1605285666770293,0.2789297080866967,0.1648365397114259,0.2856197142511125,0.175,0.3034511374136246
0.1704715568862275,0.2957879251172749,0.161173516886121,0.2798263093956445,0.1681825198232159,0.2914258959598791,0.1803435114503817,0.3125005098766308
0.1743076347305389,0.3024831869922227,0.164809013675368,0.2857358251717887,0.1749535901143896,0.3031667886941664,0.1838740458015267,0.3187079895042785
0.1748690119760479,0.303161370609206,0.1630326323495492,0.2828268127138449,0.1735186411347978,0.3005665681608099,0.1830152671755724,0.317276774899953
0.1758982035928143,0.3047855112071462,0.1630308564905349,0.2825895001416892,0.1732014899909008,0.3000899027186267,0.182824427480916,0.317023047810525
0.1841317365269461,0.3195130374044073,0.1695803289977302,0.2944180646453077,0.180928278954894,0.3134193290723611,0.1882633587786259,0.326223907736015
0.1838510479041916,0.3185987052124434,0.1671531475743019,0.2898182672538237,0.1793366331405173,0.3107757739627637,0.1857824427480915,0.3219101794169615
0.1811377245508982,0.3142282074022409,0.1658592775889099,0.287409335549575,0.1786190570973612,0.3094557387724038,0.1868320610687023,0.323744172640689
0.1887163173652694,0.3271105677542341,0.1706293393637327,0.2958101945870239,0.1836372148381645,0.3180959267057395,0.1905534351145038,0.3301653435992023
0.186190119760479,0.3228577560207227,0.1691737617457404,0.2932959480476563,0.1825229713700766,0.316228149223439,0.1890267175572519,0.3275419517979869
0.1859094311377245,0.3222421525713893,0.1664267167751403,0.2885901186162898,0.1814065952814246,0.3142309681941781,0.187118320610687,0.3243071032845823
0.1909618263473053,0.331028767949127,0.1731353898198568,0.3001847566337182,0.1870627112309892,0.3240423492808506,0.1922709923664122,0.3331444416895041
0.1880613772455089,0.3258494436738233,0.1717599347821,0.2976988351031727,0.1857889274340309,0.3218463234665563,0.1925572519083969,0.3336126228810334
0.1847866766467066,0.3202245788695258,0.1699831356071014,0.2947730380733961,0.1849905149161575,0.320480462739355,0.1894083969465649,0.3283181475323404
0.1942365269461078,0.3365902782187462,0.1736204082553626,0.300959643712118,0.1859481631028207,0.3221399655113021,0.1955152671755725,0.3387526473454659
0.1935815868263473,0.335441981601977,0.1721652484865503,0.2985231881856224,0.1869060143962043,0.3239283498251845,0.1935114503816793,0.3353181057410411
0.1889034431137724,0.3273835295214594,0.1707108199538026,0.2960185216858898,0.1862663297803197,0.3226469752151953,0.1921755725190839,0.3329337812333312
0.1933008982035928,0.3351090934060108,0.174591176362439,0.302933392374232,0.1901710564799168,0.3294624676894239,0.1961832061068702,0.3399334438193892
0.1939558383233532,0.3361149209832062,0.1719232093491247,0.2981368782353288,0.188496644676979,0.3265056979027309,0.1930343511450381,0.3344622182744445
0.1920845808383233,0.3329996019575433,0.172165979722615,0.2987228292155197,0.1865849026712596,0.3232066739589681,0.1924618320610687,0.3334870971200749
0.1944236526946108,0.3369863537948734,0.1732977242262268,0.3006628083153105,0.1863473693617574,0.3229127552652016,0.1980916030534351,0.3431348656738677
0.1950785928143712,0.3381190756422176,0.1741874295924132,0.3021898372697794,0.1897719517743403,0.3287662683136941,0.1938931297709923,0.3360274649481257
0.1930202095808383,0.334559683967842,0.1750737921651607,0.3034543513423735,0.1875414337709606,0.3249417316020663,0.1941793893129771,0.3364071206377821
0.1957335329341317,0.3392830814901043,0.1761257274754221,0.3052703937055718,0.1896149502794748,0.328688705893512,0.1986641221374045,0.3441880000065702
0.1940494011976047,0.3363369177842399,0.1735396589013575,0.3010030239116528,0.1904087928961393,0.3298442035110341,0.1948473282442748,0.3376125723293103
0.1914296407185629,0.3317341604218266,0.1742667164742889,0.3021225620455535,0.1898510618419342,0.3288905299506796,0.1935114503816793,0.3352398955099446
