Area-0-Accuracy-Mean,Area-0-Accuracy-Std,Area-1-Accuracy-Mean,Area-1-Accuracy-Std,Area-2-Accuracy-Mean,Area-2-Accuracy-Std,Area-3-Accuracy-Mean,Area-3-Accuracy-Std
0.1049546142208774,0.1871356165465925,0.1088243622574608,0.1894895007485642,0.1249194587628866,0.2185553659941096,0.1128393665158371,0.2039284704343442
0.1383320726172466,0.2408684919287056,0.1414172535211267,0.2453045773502324,0.1437661082474226,0.2505184008174637,0.1438536953242835,0.2512132332264774
0.1575264750378215,0.2733370218019832,0.1518282773564463,0.2631048613755049,0.1548807989690721,0.2691102337086314,0.1636500754147813,0.2860343572285466
0.1651853252647503,0.2862715082502977,0.1572725836370202,0.2726289433496142,0.1634181701030927,0.2833759732155961,0.1721342383107089,0.2988495076888197
0.1633888048411498,0.2832680079866128,0.1606359163137332,0.278292609012293,0.1659954896907216,0.2876387165055817,0.1731711915535445,0.3006053515431184
0.1702912254160363,0.2951466800028679,0.1597573787714633,0.2770307192871407,0.1669619845360824,0.2893023187030402,0.1732654600301659,0.3010763955840416
0.1746406959152798,0.3026337723865858,0.1649596588857152,0.2858348989373809,0.1732442010309278,0.3001491609760217,0.182315233785822,0.3159847275905852
0.173411497730711,0.3005739041614838,0.1676032740733445,0.2905645353098159,0.1731636597938144,0.2999360428174551,0.1768476621417797,0.3069870273616524
0.1767208774583963,0.3065202938406541,0.1676031714764109,0.2906634780757778,0.1736469072164948,0.3007835549435627,0.180052790346908,0.3121324211278748
0.1816376701966716,0.3151292052789066,0.1737698627663416,0.301490136744328,0.1771101804123711,0.3067900088968288,0.1860859728506787,0.3225085920537262
0.1840960665658093,0.3190684108877988,0.1703238369611608,0.2950541763981912,0.1767880154639175,0.3062730579373418,0.1844834087481146,0.3196896174749234
0.1792738275340393,0.3108916667573279,0.1708070685183361,0.2962459641542989,0.1757409793814432,0.3045008865235902,0.1820324283559578,0.3155456280990291
0.180786686838124,0.3137218458210566,0.1746504522472832,0.3029048137927745,0.1804123711340206,0.3125043176447395,0.1883484162895927,0.3263782687267882
0.184947049924357,0.3205631150746079,0.1701644013263731,0.2947953275421618,0.1789626288659793,0.3100143850624094,0.1852375565610859,0.3210643018610334
0.1855143721633888,0.3217307376461052,0.1736089907744837,0.301044826656682,0.1789626288659793,0.3099926228357738,0.1861802413273001,0.3226620200470714
0.1871217851739788,0.3248971988117973,0.1752893233527036,0.303849825117422,0.1801707474226804,0.3120823075883182,0.1918363499245852,0.3323158215593622
0.1885400907715582,0.3267985662265171,0.1780130667454611,0.3085794341837505,0.180895618556701,0.31335567932166,0.1894796380090497,0.3282292987749137
0.1859871406959152,0.3224096577016535,0.1764918620112282,0.3060512452438398,0.1812177835051546,0.3139066792997552,0.1889140271493212,0.3273577060140127
0.1893910741301058,0.3288739258568723,0.1801738607636495,0.3122466989122008,0.1836340206185567,0.3181088088629815,0.1925904977375565,0.333613768058414
